"","Longitude","Latitude","Grid","Acris_crepitans","Afrixalus_fulvovittatus","Allobates_femoralis","Allophryne_ruthveni","Alytes_cisternasii","Alytes_obstetricans","Ambystoma_texanum","Ambystoma_tigrinum","Ameerega_bilinguis","Ameerega_hahneli","Anaxyrus_americanus","Anaxyrus_cognatus","Anaxyrus_fowleri","Andrias_japonicus","Aneides_aeneus","Aparasphenodon_brunoi","Arthroleptis_poecilonotus","Assa_darlingtoni","Bombina_bombina","Bombina_orientalis","Bombina_variegata","Brachycephalus_ephippium","Bufo_bufo","Bufo_gargarizans","Bufo_japonicus","Ceratophrys_cornuta","Chiasmocleis_bassleri","Chiasmocleis_carvalhoi","Chioglossa_lusitanica","Conraua_goliath","Corythomantis_greeningi","Craugastor_fitzingeri","Crinia_signifera","Crossodactylus_aeneus","Crossodactylus_schmidti","Cryptobranchus_alleganiensis","Dendropsophus_leucophyllatus","Dendropsophus_nanus","Dendropsophus_phlebodes","Discoglossus_galganoi","Discoglossus_pictus","Dyscophus_antongilii","Edalorhina_perezi","Elachistocleis_bicolor","Elachistocleis_ovalis","Elachistocleis_surinamensis","Eleutherodactylus_johnstonei","Engystomops_petersi","Epidalea_calamita","Euphlyctis_hexadactylus","Fejervarya_limnocharis","Gastrophryne_carolinensis","Gastrophryne_olivacea","Haddadus_binotatus","Hamptophryne_boliviana","Heleioporus_australiacus","Hemisus_marmoratus","Hoplobatrachus_occipitalis","Hoplobatrachus_tigerinus","Hyla_arborea","Hyla_intermedia","Hyla_meridionalis","Hyla_sarda","Hyperolius_nitidulus","Ichthyophis_bannanicus","Ichthyophis_kohtaoensis","Incilius_alvarius","Ischnocnema_parva","Laotriton_laoensis","Leptodactylus_chaquensis","Leptodactylus_didymus","Leptodactylus_knudseni","Leptodactylus_labyrinthicus","Leptodactylus_latrans","Leptodactylus_leptodactyloides","Leptodactylus_mystacinus","Leptodactylus_natalensis","Leptodactylus_pentadactylus","Leptodactylus_petersii","Leptodactylus_podicipinus","Leptodactylus_rhodonotus","Leptodactylus_syphax","Leptodactylus_troglodytes","Leptodactylus_vastus","Limnodynastes_convexiusculus","Limnonectes_kuhlii","Lissotriton_boscai","Lissotriton_helveticus","Lissotriton_italicus","Lissotriton_montandoni","Lissotriton_vulgaris","Lithobates_catesbeianus","Lithobates_palmipes","Lithobates_septentrionalis","Lithobates_sylvaticus","Lithobates_vaillanti","Litoria_aurea","Litoria_littlejohni","Litoria_raniformis","Litoria_spenceri","Mantella_baroni","Mantella_pulchra","Microhyla_ornata","Myobatrachus_gouldii","Necturus_maculosus","Neobatrachus_pictus","Neobatrachus_sudelli","Notophthalmus_viridescens","Oreobates_quixensis","Osteocephalus_taurinus","Pelobates_cultripes","Pelobates_fuscus","Pelodytes_ibericus","Pelodytes_punctatus","Pelophylax_lessonae","Pelophylax_nigromaculatus","Pelophylax_perezi","Pelophylax_ridibundus","Pelophylax_saharicus","Phrynobatrachus_latifrons","Phrynomantis_microps","Phyllomedusa_vaillantii","Physalaemus_centralis","Physalaemus_cuvieri","Pipa_pipa","Platyplectrum_ornatum","Plethodon_angusticlavius","Plethodon_cinereus","Pleurodeles_waltl","Pleurodema_thaul","Pristimantis_ockendeni","Proceratophrys_boiei","Proteus_anguinus","Pseudacris_regilla","Pseudis_bolbodactyla","Pseudopaludicola_boliviana","Pseudophryne_bibronii","Pseudophryne_dendyi","Pseudophryne_occidentalis","Ptychadena_anchietae","Pyxicephalus_adspersus","Rana_arvalis","Rana_boylii","Rana_cascadae","Rana_dalmatina","Rana_iberica","Rana_japonica","Rana_luteiventris","Rana_sierrae","Rana_temporaria","Rheobatrachus_silus","Rhinella_arenarum","Rhinella_hoogmoedi","Rhinella_icterica","Rhinella_margaritifera","Rhinella_marina","Rhinoderma_darwinii","Rhinophrynus_dorsalis","Salamandra_salamandra","Scaphiopus_couchii","Scinax_boulengeri","Scinax_fuscovarius","Scinax_rostratus","Scinax_ruber","Siren_lacertina","Speleomantes_italicus","Taricha_granulosa","Thoropa_miliaris","Trachycephalus_typhonius","Triprion_petasatus","Triturus_carnifex","Triturus_cristatus","Triturus_dobrogicus","Triturus_karelinii","Triturus_marmoratus","Tylototriton_verrucosus","Typhlonectes_compressicauda","Xenopus_laevis","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","elev","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","topoWet","tri","richness_amph","median_BS_g","var_BS_g","trophic_mean"
"11",-121.2,47.2,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.65488529205322,14.1346244812012,-2.47204160690308,1688,290,27,66.2780303955078,818,124,139,761,8.81789588928223,31.8738327026367,683.657104492188,21.7977504730225,-5.86724996566772,27.6650009155273,-1.83258330821991,14.0247917175293,999,720.780029296875,45.4199981689453,0.589999973773956,17.7000007629395,229.720001220703,19089,11808,-1,83,4,13.1899995803833,119.870002746582,4465.72998046875,107.910003662109,11.789999961853,-8,8.22999954223633,113.550003051758,3,10.1,11.7228,3
"12",-121.2,45.2,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.58715629577637,18.2615413665771,1.38349997997284,553,89,11,60.1100387573242,261,51,51,239,13.8648538589478,42.557315826416,692.793212890625,29.1905002593994,-3.38875007629395,32.5792503356934,1.85199999809265,18.2615413665771,579,1044.81005859375,75.5400009155273,-0.479999989271164,19.0499992370605,58.5200004577637,36498,24852,40,93,5,21.0200004577637,169.770004272461,6187.8701171875,169.770004272461,19.1200008392334,96.25,10.4099998474121,37.8199996948242,4,11.21,52554.2081,2.875
"13",-121.2,39.2,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6810417175293,23.8655834197998,8.12845802307129,1022,192,2,86.584114074707,518,17,24,512,13.7186250686646,43.8172225952148,657.858642578125,33.8959999084473,2.58724999427795,31.3087501525879,8.5669584274292,23.8376655578613,372,1301.41003417969,81.0400009155273,-0.219999998807907,18.2999992370605,108.51000213623,64962,64962,114,157,9,38.6199989318848,192.559997558594,6386.169921875,192.559997558594,38.6199989318848,279.5,10.1899995803833,42,3,22,68772.5733333333,2.83333333333333
"14",-121.2,37.2,2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8245620727539,23.8243751525879,8.34270858764648,462,92,1,88.4891510009766,239,6,13,239,14.4113750457764,45.8975601196289,631.961730957031,33.8032493591309,2.40424990653992,31.3990001678467,8.34270858764648,23.3061656951904,391,1395.31994628906,88.5800018310547,-0.709999978542328,17,43.0299987792969,65844,65844,127,142,9,44.7599983215332,200.809997558594,6459.740234375,183.800003051758,44.7599983215332,295,9.89999961853027,57.3800010681152,3,22,68772.5733333333,2.83333333333333
"15",-119.2,51.2,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16472911834717,11.8625831604004,-7.29804182052612,1141,135,67,23.1638469696045,385,237,264,332,9.61737537384033,30.3286762237549,784.707458496094,19.820499420166,-11.8900003433228,31.7104988098145,-6.63995838165283,-2.34375,1471,635.690002441406,41.6199989318848,0.0900000035762787,22.1499996185303,77.379997253418,10920,7282.5,-58,57,2,7.28000020980835,56.3499984741211,4613.169921875,116.629997253418,6.05000019073486,-139.75,7.67999982833862,144.059997558594,3,17.6,1096.32,3
"16",-119.2,49.2,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10893750190735,11.513708114624,-7.0109167098999,666,74,40,20.9622631072998,206,131,167,195,11.9695415496826,35.86083984375,764.475219726562,21.0230007171631,-12.3547496795654,33.3777503967285,-6.46258306503296,8.21841716766357,1677,682.150024414062,61.060001373291,-0.430000007152557,22.0499992370605,41.9000015258789,11161.5,7395,-51,55,2,8.86999988555908,33.2400016784668,4748.60009765625,122.300003051758,7.84999990463257,-129.25,8.44999980926514,65.9599990844727,3,17.6,1096.32,3
"17",-119.2,47.2,2722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1759481430054,20.8819160461426,-0.635708332061768,198,35,6,49.7265243530273,86,22,26,75,12.9173955917358,35.8306465148926,870.812683105469,30.3770008087158,-5.67425012588501,36.0512504577637,-0.116083383560181,20.1480827331543,378,1027.92004394531,88.1999969482422,-0.810000002384186,25.3500003814697,18.25,38010,29268,11,146,7,16.3400001525879,150.600006103516,6471.85009765625,170.779998779297,14.8299999237061,132.25,12.6499996185303,6.73000001907349,3,79,61696.9733333333,2.83333333333333
"18",-119.2,45.2,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28858327865601,14.4215831756592,-1.1122499704361,509,66,15,38.7712478637695,194,61,61,174,14.3068752288818,43.8518180847168,641.281433105469,26.0419998168945,-6.58349990844727,32.6254997253418,-0.408541679382324,14.4215831756592,1288,920.679992675781,71.6500015258789,-0.439999997615814,19.1000003814697,53.7299995422363,20142,12321,14,55,4,18.4500007629395,138.779998779297,5598.490234375,153.789993286133,17.1700000762939,-10.5,9.5600004196167,48.7700004577637,3,68,62893.7733333333,2.83333333333333
"19",-119.2,43.2,2724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11105251312256,17.702917098999,-0.737291634082794,260,30,11,26.8247261047363,84,42,51,73,16.0476455688477,43.5556564331055,756.452575683594,29.988000869751,-6.85599994659424,36.8440017700195,0.00604168558493257,17.6838340759277,1299,1088.66003417969,83.0899963378906,-0.759999990463257,21.5499992370605,24.2299995422363,29325,19267.5,31,87,5,23,158.830001831055,6313.83984375,175.339996337891,21.9200000762939,51.25,11.6999998092651,14.6199998855591,4,73.5,44503.0533333333,2.875
"20",-119.2,41.2,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08964538574219,19.6789169311523,-0.342958211898804,251,29,9,30.2944240570068,86,36,36,79,14.1005830764771,38.8874320983887,818.28173828125,30.269250869751,-5.99074983596802,36.2600021362305,0.594916701316833,19.6789169311523,1597,1132.11999511719,81.7099990844727,-0.779999971389771,22.3500003814697,22.7600002288818,30555,20170.5,42,98,5,26.5900001525879,164.210006713867,6365.06005859375,180.720001220703,25.7800006866455,73.25,9.64000034332275,55.0099983215332,3,68,62893.7733333333,2.83333333333333
"21",-119.2,37.2,2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31386470794678,16.7036247253418,1.97054171562195,842,156,6,80.8883056640625,425,24,38,420,13.5663957595825,44.7200813293457,615.782409667969,26.0429992675781,-4.29325008392334,30.3362503051758,2.02483344078064,15.9342498779297,2002,998.219970703125,76.9599990844727,-0.170000001788139,15.6499996185303,99.620002746582,33660,14058,72,91,4,33.689998626709,147.050003051758,4677.0498046875,135.410003662109,42.6599998474121,105,8.38000011444092,114.660003662109,3,22,1255.27,3
"22",-117.2,49.2,2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56641674041748,14.4207916259766,-4.91091680526733,944,120,48,32.6856880187988,351,144,175,305,10.5882501602173,32.3285598754883,789.860290527344,23.6747493743896,-9.07725048065186,32.7519989013672,-4.31100034713745,13.9619579315186,1226,747.900024414062,50.6500015258789,0.0799999982118607,22.4500007629395,87.8499984741211,14920.5,9405,-36,83,4,9.97999954223633,116.629997253418,5169.75,132.610000610352,8.64000034332275,-51.25,7.8600001335144,147.360000610352,3,17.6,1096.32,3
"23",-117.2,47.2,2812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21154117584229,17.5227909088135,-0.888666570186615,508,70,20,38.3929443359375,195,66,78,181,12.3672494888306,36.7512359619141,755.08740234375,28.4444999694824,-5.20674991607666,33.6512489318848,-0.409791618585587,17.3311672210693,764,939.119995117188,73.3099975585938,-0.449999988079071,20.9500007629395,54.7299995422363,29940,19551,11,95,5,15.5900001525879,142.5,5984.68994140625,159.25,14.1099996566772,47.75,11.3199996948242,11.5900001525879,4,73.5,44503.0533333333,2.875
"24",-117.2,45.2,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51159381866455,10.0650415420532,-5.75333309173584,635,78,23,30.1091499328613,218,93,93,204,14.366229057312,43.280574798584,654.546325683594,21.5540008544922,-11.6392498016357,33.1932525634766,-4.94616651535034,10.0650415420532,2141,746.340026855469,56.3699989318848,-0.0599999986588955,20.25,71.25,7416,4320,-35,12,2,12.1499996185303,119.819999694824,4937.8701171875,131.240005493164,11.9099998474121,-165.75,7.78999996185303,144.660003662109,3,68,62893.7733333333,2.83333333333333
"25",-117.2,43.2,2814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58742713928223,17.6724166870117,-1.67720830440521,348,40,12,32.3491058349609,119,46,46,111,15.946270942688,41.8400039672852,789.150268554688,30.1639995574951,-7.94850015640259,38.1124992370605,-0.651999950408936,17.6724166870117,1476,1064.68005371094,78.7099990844727,-0.660000026226044,22.6000003814697,32.3600006103516,23854.5,17997,18,77,4,21.3700008392334,158.690002441406,6378.8701171875,175.949996948242,20.7199993133545,25,9.59000015258789,50.5200004577637,4,73.5,44503.0533333333,2.875
"26",-117.2,41.2,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93286418914795,19.5502090454102,-0.5597083568573,262,31,9,30.9024200439453,89,37,45,82,16.1063957214355,41.3923797607422,828.75830078125,31.8199996948242,-7.09149980545044,38.9114990234375,0.176250025629997,19.5387496948242,1610,1151.2099609375,81.5999984741211,-0.769999980926514,22.9500007629395,22.9500007629395,29940,19908,37,93,5,26.0599994659424,169.100006103516,6611.9599609375,186.460006713867,25.1599998474121,70.25,10.710000038147,34.4799995422363,3,68,62893.7733333333,2.83333333333333
"27",-117.2,39.2,2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60884380340576,17.6072082519531,-1.14312493801117,292,35,16,22.3508224487305,98,56,59,69,15.9328956604004,42.7608222961426,773.54296875,28.9902496337891,-8.27025032043457,37.260498046875,5.57149982452393,17.4637908935547,2101,1106.68005371094,75.5999984741211,-0.759999990463257,21.5,24.4699993133545,24178.5,14751,46,86,4,28.7099990844727,158.850006103516,6020.85009765625,174.839996337891,90.3600006103516,40.5,9.14999961853027,76.0299987792969,3,68,62893.7733333333,2.83333333333333
"28",-117.2,33.2,2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.2688446044922,22.275541305542,12.9652080535889,320,63,1,87.5284271240234,177,6,13,166,12.8329792022705,55.1238861083984,379.101715087891,29.1277503967285,5.84749984741211,23.2802505493164,13.3179578781128,21.4490833282471,124,1251.66003417969,79.370002746582,-0.759999990463257,10.1499996185303,47.4799995422363,73332,73332,189,170,12,63.0200004577637,145.610000610352,3439.7099609375,139.759994506836,75.5800018310547,419,10.5799999237061,29.6800003051758,3,130,57202.1733333333,2.83333333333333
"29",-115.2,41.2,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84180212020874,17.4576244354248,-3.72354173660278,289,39,14,27.6447105407715,92,49,58,73,17.9280204772949,42.3474884033203,860.678833007812,30.3707504272461,-11.964750289917,42.3355026245117,9.88000011444092,17.3880825042725,1719,1117.56005859375,78.0500030517578,-0.740000009536743,24.1000003814697,24.0699996948242,23679,18060,20,73,4,23.25,165.320007324219,6526.27978515625,181.399993896484,131.699996948242,15.5,11.8500003814697,17.0599994659424,3,68,62893.7733333333,2.83333333333333
